date,open,high,low,close,volume
2006-08-02,11.8263,12.0194,11.7056,11.9148,26881850
2006-08-03,11.9067,12.0918,11.8504,11.8826,25596843
2006-08-04,11.9389,11.963,11.6573,11.7619,28902618
2006-08-07,11.778,11.8182,11.6654,11.7619,25482415
2006-08-08,11.7941,12.0676,11.7941,11.9067,33801907
2006-08-09,12.0274,12.2688,11.9469,12.0274,40683548
2006-08-10,11.9711,12.2848,11.955,12.1722,27668330
2006-08-11,12.1481,12.1964,11.9791,12.0596,15539177
2006-08-14,12.1561,12.4698,12.1159,12.3009,29214590
2006-08-15,12.4458,12.671,12.4136,12.6469,38426973
2006-08-16,12.663,12.671,12.3975,12.5021,39884459
2006-08-17,12.4055,12.8319,12.3975,12.7193,36818690
2006-08-18,12.6798,12.7193,12.3894,12.6388,26650434
2006-08-21,12.5704,12.7032,12.4296,12.5825,22747743
2006-08-22,12.5745,12.5906,12.3653,12.4538,31844699
2006-08-23,12.4538,12.4619,12.2527,12.3251,29766560
2006-08-24,12.3773,12.4698,12.2526,12.3733,33695876
2006-08-25,12.3573,12.5745,12.317,12.3975,23229875
2006-08-28,12.4048,12.5906,12.3573,12.5021,22617755
2006-08-29,12.494,12.5825,12.3895,12.486,22752686
2006-08-30,12.5182,12.7354,12.4699,12.6791,21963628
2006-08-31,12.6147,12.671,12.4699,12.5986,22141381
2006-09-01,12.7113,12.7354,12.4297,12.4699,19788685
2006-09-05,12.5503,12.7836,12.5423,12.7434,32412510
2006-09-06,12.6147,12.7201,12.5262,12.5664,35993274
2006-09-07,12.5825,13.0331,12.5343,12.8802,61707942
2006-09-08,12.9123,13.0169,12.679,12.7997,37289509
2006-09-11,12.7032,13.1538,12.6711,13.1055,34310773
2006-09-12,13.1135,13.1779,12.9928,13.1135,35579759
2006-09-13,13.1215,13.2583,13.017,13.1859,32840903
2006-09-14,13.0974,13.2664,13.0331,13.2503,22302307
2006-09-15,13.2905,13.387,12.9526,13.1376,64943290
2006-09-18,13.194,13.2342,12.9526,13.0733,47716354
2006-09-19,13.1215,13.3548,12.9284,12.9767,70384198
2006-09-20,14.5535,14.7144,14.3563,14.4248,163249322
2006-09-21,14.4248,14.6018,14.4087,14.5455,54746180
2006-09-22,14.3444,14.4007,14.1031,14.1111,39960794
2006-09-25,14.1432,14.4731,13.9904,14.457,43563195
2006-09-26,14.3766,14.6742,14.3766,14.634,50286895
2006-09-27,14.5455,14.634,14.4007,14.4248,27344249
2006-09-28,14.457,14.6018,14.3283,14.4731,35003278
2006-09-29,14.4409,14.5053,14.272,14.272,27043552
2006-10-02,14.4087,14.449,14.1513,14.2076,33088257
2006-10-03,14.1352,14.5214,14.095,14.4007,42985376
2006-10-04,14.3846,14.6421,14.3122,14.6179,36612247
2006-10-05,14.6259,14.7305,14.5938,14.6903,35269350
2006-10-06,14.6018,14.8512,14.5857,14.634,26664298
2006-10-09,14.6098,14.9558,14.5374,14.9236,26815617
2006-10-10,14.9317,15.0765,14.8593,15.0765,40442734
2006-10-11,15.0283,15.1167,14.8673,14.9478,30358187
2006-10-12,15.0041,15.2856,14.8995,15.2776,35953638
2006-10-13,15.2615,15.3983,15.1087,15.342,29340968
2006-10-16,15.3661,15.3902,15.2696,15.2776,19578779
2006-10-17,15.1569,15.2776,14.9639,14.988,21966488
2006-10-18,15.157,15.2454,15.0363,15.0765,21564770
2006-10-19,15.0122,15.2535,14.7788,15.1811,26779542
2006-10-20,15.2455,15.3018,15.0282,15.2696,18897507
2006-10-23,15.2615,15.4868,15.181,15.4063,23759935
2006-10-24,15.334,15.4064,15.0765,15.1972,24466206
2006-10-25,15.2133,15.2696,14.9237,14.98,28957852
2006-10-26,15.0524,15.1891,14.8593,15.0604,24130334
2006-10-27,14.9558,14.9558,14.5294,14.5616,33898529
2006-10-30,14.4369,14.9558,14.2961,14.8995,23907277
2006-10-31,14.9156,15.0282,14.811,14.8593,22676507
2006-11-01,14.9317,15.0041,14.7547,14.8593,25596863
2006-11-02,14.8432,14.8593,14.5214,14.6984,27839300
2006-11-03,14.7386,14.7547,14.2157,14.3042,37991424
2006-11-06,14.4007,14.6662,14.3363,14.5616,30643400
2006-11-07,14.5777,14.6823,14.4732,14.6421,21997487
2006-11-08,14.6059,14.8271,14.5214,14.7708,20035641
2006-11-09,15.0282,15.1248,14.7145,14.9156,32683772
2006-11-10,15.0041,15.1811,14.9719,15.1087,19312346
2006-11-13,15.1167,15.4546,15.0846,15.4305,27624007
2006-11-14,15.4264,15.4626,15.2213,15.4224,27125589
2006-11-15,15.3943,15.5029,15.342,15.3822,15460696
