date,open,high,low,close,volume
2007-07-27,4.3994,4.4816,4.3269,4.329,34941918
2007-07-30,4.3434,4.3771,4.2002,4.2562,33313564
2007-07-31,4.3025,4.3178,3.9579,3.9651,53036467
2007-08-01,4.0217,4.0741,3.845,4.0626,52668364
2007-08-02,4.1123,4.1216,4.037,4.1074,25658906
2007-08-03,4.0704,4.0912,3.9573,3.9678,20439112
2007-08-06,3.9994,4.0708,3.861,4.0702,27841739
2007-08-07,4.0608,4.13,3.9913,4.0635,28586733
2007-08-08,4.1156,4.1187,3.9724,4.0329,24318738
2007-08-09,3.9456,4.0024,3.7644,3.8035,33867151
2007-08-10,3.7051,3.8444,3.6202,3.7617,42454386
2007-08-13,3.8616,3.8925,3.8068,3.8456,22657602
2007-08-14,3.8607,3.861,3.7229,3.7325,22239535
2007-08-15,3.6937,3.7575,3.6007,3.6082,29878603
2007-08-16,3.5212,3.5661,3.359,3.5225,56175550
2007-08-17,3.6717,3.7165,3.6058,3.6732,35963369
2007-08-20,3.7303,3.7466,3.6263,3.678,24174445
2007-08-21,3.6777,3.8809,3.6413,3.8391,39213743
2007-08-22,3.9489,3.9949,3.9221,3.9877,31952326
2007-08-23,4.0052,4.0127,3.905,3.9444,26086327
2007-08-24,3.9281,4.0737,3.9064,4.0716,27440179
2007-08-27,4.0142,4.0525,3.9754,3.9799,21289583
2007-08-28,3.942,3.9847,3.8108,3.8165,35491520
2007-08-29,3.9086,4.0379,3.8983,4.035,35115269
2007-08-30,3.9925,4.1605,3.9814,4.1003,43202084
2007-08-31,4.1978,4.2026,4.1352,4.1674,26389011
2007-09-04,4.2113,4.3855,4.2083,4.3383,39628381
2007-09-05,4.3627,4.3889,4.0957,4.1156,70064376
2007-09-06,4.0795,4.14,3.9937,4.063,57216525
2007-09-07,3.9727,3.9814,3.9122,3.9655,43051641
2007-09-10,4.1225,4.1541,4.031,4.1141,44774469
2007-09-11,4.15,4.162,4.0251,4.0774,29247839
2007-09-12,4.0924,4.1951,4.0852,4.1183,30778763
2007-09-13,4.1779,4.1831,4.1124,4.1289,19746591
2007-09-14,4.1099,4.1824,4.0988,4.1773,18276477
2007-09-17,4.1827,4.2309,4.1409,4.1653,23875734
2007-09-18,4.1848,4.2989,4.1478,4.2408,32022089
2007-09-19,4.304,4.3083,4.1951,4.2363,30902703
2007-09-20,4.2177,4.267,4.1927,4.2225,20820192
2007-09-21,4.2474,4.3531,4.2225,4.338,34273166
2007-09-24,4.4157,4.5096,4.4133,4.4623,31663565
2007-09-25,4.4189,4.6109,4.4183,4.6097,35887947
2007-09-26,4.6485,4.6645,4.5516,4.5974,29349176
2007-09-27,4.6275,4.6501,4.5839,4.6495,19807583
2007-09-28,4.6176,4.6525,4.5968,4.6185,18510654
2007-10-01,4.6534,4.7371,4.6023,4.7049,25190629
2007-10-02,4.7112,4.7725,4.6913,4.7683,23836191
2007-10-03,4.7482,4.7903,4.725,4.7524,20840454
2007-10-04,4.7548,4.7572,4.6193,4.7018,19770142
2007-10-05,4.7659,4.8625,4.7457,4.8586,28392236
2007-10-08,4.92,5.053,4.9044,5.053,25155965
2007-10-09,5.1219,5.1493,5.016,5.0515,33231876
2007-10-10,5.0421,5.0521,4.9835,5.0193,20090092
2007-10-11,5.1006,5.1726,4.6107,4.8821,49474036
2007-10-12,4.9056,5.0341,4.8692,5.0332,29738113
2007-10-15,5.0552,5.103,4.9204,5.0251,32439095
2007-10-16,4.9817,5.1214,4.97,5.1033,32135185
2007-10-17,5.1968,5.2074,5.0912,5.1986,33933723
2007-10-18,5.161,5.242,5.1475,5.2212,24787302
2007-10-19,5.2435,5.2552,5.1159,5.1285,38874104
2007-10-22,5.1264,5.2634,5.1147,5.2471,49639533
2007-10-23,5.6745,5.6757,5.4999,5.6023,54023443
2007-10-24,5.5918,5.6339,5.394,5.5954,38775471
2007-10-25,5.5635,5.5945,5.4669,5.5006,29299486
2007-10-26,5.5761,5.5785,5.5035,5.5583,21272606
2007-10-29,5.5809,5.6152,5.5583,5.5701,16267331
2007-10-30,5.6028,5.6988,5.5592,5.6275,28270212
2007-10-31,5.6465,5.7214,5.5659,5.7163,25077518
2007-11-01,5.6757,5.7208,5.4169,5.6408,24226631
2007-11-02,5.6941,5.701,5.5219,5.6537,30157505
2007-11-05,5.576,5.6865,5.5444,5.6028,24200409
2007-11-06,5.629,5.7779,5.5754,5.7716,28731102
2007-11-07,5.7362,5.7985,5.6014,5.6065,29923101
2007-11-08,5.6175,5.6245,5.0488,5.2805,56887891
2007-11-09,5.1505,5.27,4.9718,4.9766,45934268
2007-11-12,4.9739,5.0467,4.533,4.6272,53237910
2007-11-13,4.8405,5.1454,4.6272,5.1147,52346132
2007-11-14,5.3314,5.3438,4.9276,4.9989,43611137
2007-11-15,5.0073,5.1036,4.824,4.9444,44761402
2007-11-16,4.9745,5.0263,4.7949,5.0073,41634530
2007-11-19,4.9985,5.0617,4.8782,4.9339,34741046
2007-11-20,4.9857,5.1699,4.9213,5.0814,46454313
2007-11-21,4.9908,5.1867,4.9556,5.0696,36648681
2007-11-23,5.1761,5.1775,5.1084,5.1622,14016236
2007-11-26,5.2239,5.3347,5.1867,5.1923,39294759
2007-11-27,5.2731,5.2902,5.1163,5.2607,39634561
2007-11-28,5.3212,5.435,5.277,5.4235,34635440
2007-11-29,5.3997,5.5725,5.3913,5.546,31626390
2007-11-30,5.6377,5.6486,5.4079,5.4837,35745291
2007-12-03,5.4728,5.5414,5.3476,5.3826,28934203
2007-12-04,5.3312,5.444,5.3263,5.4112,23286664
2007-12-05,5.5039,5.5975,5.4894,5.5824,26855768
2007-12-06,5.6031,5.7209,5.601,5.7163,27078758
2007-12-07,5.734,5.8679,5.6588,5.8472,32081784
2007-12-10,5.8258,5.8881,5.7987,5.8445,21738935
2007-12-11,5.8608,5.9233,5.6393,5.6739,33431907
2007-12-12,5.8214,5.8527,5.5903,5.7437,36884928
2007-12-13,5.7235,5.7816,5.6522,5.7729,26019549
2007-12-14,5.7289,5.8141,5.704,5.7295,20292555
2007-12-17,5.7395,5.7976,5.5066,5.5493,30837009
2007-12-18,5.613,5.6374,5.3747,5.5065,36792352
2007-12-19,5.5066,5.5566,5.444,5.5108,24902075
2007-12-20,5.5803,5.6525,5.5171,5.6339,23294387
2007-12-21,5.7214,5.8355,5.7145,5.8355,29911930
2007-12-24,5.8692,5.9985,5.8619,5.9826,14451012
2007-12-26,5.989,6.0476,5.9231,5.9872,21177991
2007-12-27,5.9872,6.1078,5.9525,5.9757,23940297
2007-12-28,6.0364,6.0657,5.9248,6.0136,21054847
2007-12-31,6.0037,6.0338,5.9511,5.961,16230607
2008-01-02,5.9968,6.0265,5.7946,5.8635,32476591
2008-01-03,5.8806,5.9402,5.7988,5.8662,25340993
2008-01-04,5.7614,5.8081,5.3834,5.4184,43811316
2008-01-07,5.4544,5.5251,5.1228,5.3458,62359297
2008-01-08,5.4211,5.4909,5.14,5.1536,45857527
2008-01-09,5.1551,5.4018,5.0648,5.3988,54586687
2008-01-10,5.344,5.447,5.2787,5.3573,44628073
2008-01-11,5.2965,5.3522,5.1159,5.1969,37084168
2008-01-14,5.3422,5.3994,5.2715,5.3801,33116306
2008-01-15,5.3482,5.3934,4.9552,5.087,70517864
2008-01-16,4.9724,5.0861,4.7156,4.8041,66622319
2008-01-17,4.8604,4.9763,4.7675,4.8418,52900505
2008-01-18,4.8664,4.9879,4.8032,4.8559,51891285
2008-01-22,4.4557,4.8144,4.3937,4.6838,73270638
2008-01-23,4.0984,4.2131,3.796,4.1851,101504095
2008-01-24,4.2127,4.2341,3.9726,4.0807,60363335
2008-01-25,4.1827,4.1858,3.9005,3.9125,46788215
2008-01-28,3.8568,4.0085,3.8054,3.9125,44383854
2008-01-29,3.9468,3.9962,3.8836,3.9586,33102875
2008-01-30,3.9534,4.0762,3.9122,3.9778,37408274
2008-01-31,3.8956,4.1123,3.8941,4.0735,40496369
2008-02-01,4.0999,4.1104,3.9777,4.025,30416691
2008-02-04,4.0388,4.0897,3.9549,3.9618,27060953
2008-02-05,3.9251,4.0325,3.8791,3.8929,34337990
2008-02-06,3.9372,3.9699,3.6645,3.6714,47345648
2008-02-07,3.6103,3.7551,3.5291,3.6486,62695840
2008-02-08,3.6738,3.7828,3.6594,3.7761,40805878
2008-02-11,3.8523,3.9115,3.8279,3.8956,36155384
2008-02-12,3.9333,3.9423,3.7202,3.7575,36894162
2008-02-13,3.8123,3.9056,3.7807,3.8941,29146766
2008-02-14,3.8941,3.9362,3.8222,3.8357,28712263
2008-02-15,3.7999,3.8243,3.7334,3.7506,27123450
2008-02-19,3.7915,3.8144,3.6546,3.6769,30245780
2008-02-20,3.6775,3.7497,3.6618,3.7262,29114092
2008-02-21,3.7933,3.806,3.6371,3.6576,28231529
2008-02-22,3.6859,3.6868,3.487,3.595,46040082
2008-02-25,3.5689,3.6164,3.5107,3.6034,37821038
2008-02-26,3.5402,3.644,3.4741,3.5857,45287642
2008-02-27,3.558,3.703,3.5538,3.7003,44392393
2008-02-28,3.8279,3.9783,3.7849,3.9094,48698808
2008-02-29,3.8908,3.9185,3.7556,3.7623,37781918
2008-03-03,3.7449,3.7912,3.5511,3.6633,47940484
2008-03-04,3.6712,3.7581,3.6233,3.7503,53729302
2008-03-05,3.719,3.7659,3.679,3.7464,36769676
2008-03-06,3.75,3.837,3.6356,3.6392,44348963
2008-03-07,3.6236,3.7009,3.5827,3.679,37029391
2008-03-10,3.6708,3.7154,3.5923,3.6019,30081502
2008-03-11,3.7346,3.8364,3.6714,3.8324,35027169
2008-03-12,3.823,3.8724,3.7668,3.7927,31887885
2008-03-13,3.7346,3.8971,3.7016,3.8502,37981343
2008-03-14,3.9086,3.9213,3.7376,3.8102,34807826
2008-03-17,3.688,3.8698,3.688,3.8138,32278478
2008-03-18,3.8876,4.0025,3.8722,3.9971,36266798
2008-03-19,4.0061,4.0413,3.9023,3.9023,30410993
2008-03-20,3.9459,4.0112,3.8875,4.0105,27348432
2008-03-24,4.0329,4.2388,4.0218,4.199,32107874
2008-03-25,4.2119,4.3064,4.1327,4.2426,31670272
2008-03-26,4.2393,4.3859,4.2324,4.3654,35573456
2008-03-27,4.3621,4.3729,4.2128,4.2206,30088448
2008-03-28,4.2673,4.3531,4.2612,4.3037,21505271
2008-03-31,4.3115,4.3849,4.2889,4.3184,23113678
2008-04-01,4.4027,4.5038,4.3217,4.4999,31073442
2008-04-02,4.4773,4.5501,4.3891,4.4385,31446825
2008-04-03,4.4256,4.6233,4.4238,4.5625,31645782
2008-04-04,4.58,4.6558,4.5366,4.6067,25712533
2008-04-07,4.6985,4.8056,4.6678,4.6913,34858276
2008-04-08,4.6208,4.7081,4.5838,4.5995,30523572
2008-04-09,4.6137,4.6311,4.5279,4.5574,26283709
2008-04-10,4.548,4.6771,4.5321,4.6509,28762171
2008-04-11,4.5959,4.6134,4.4058,4.428,36415771
2008-04-14,4.4169,4.4915,4.3497,4.4473,25431909
2008-04-15,4.496,4.5056,4.3853,4.4653,21006450
2008-04-16,4.5658,4.6374,4.5327,4.6254,23947713
2008-04-17,4.6396,4.6946,4.6149,4.6492,21194117
2008-04-18,4.7886,4.883,4.7663,4.8463,30899397
2008-04-21,4.8814,5.0708,4.8679,5.0605,31271677
2008-04-22,5.0377,5.0558,4.7576,4.821,43322180
2008-04-23,4.9369,4.9606,4.8476,4.902,45267010
2008-04-24,4.9756,5.1153,4.7906,5.084,51040374
2008-04-25,5.137,5.149,5.0082,5.1078,29867123
2008-04-28,5.1084,5.2288,5.0898,5.1833,23690126
2008-04-29,5.1493,5.2863,5.1235,5.2679,27790747
2008-04-30,5.3022,5.4169,5.2038,5.2348,34292511
2008-05-01,5.2652,5.4169,5.2622,5.4169,27192019
