date,open,high,low,close,volume
2004-10-26,4.6436,4.7978,4.483,4.5278,22202087
2004-10-27,4.5399,4.72,4.527,4.6316,13294517
2004-10-28,4.6481,4.8413,4.6224,4.8142,14776204
2004-10-29,4.9402,4.9798,4.7469,4.7479,21062132
2004-11-01,4.8191,4.923,4.7636,4.8822,12169154
2004-11-02,4.9477,4.9624,4.8152,4.8533,11294589
2004-11-03,4.936,5.0209,4.7507,4.7736,13824096
2004-11-04,4.6884,4.742,4.5664,4.6,14368655
2004-11-05,4.5328,4.5402,4.1978,4.2177,19741133
2004-11-08,4.2571,4.3694,4.2189,4.2974,11144441
2004-11-09,4.336,4.3634,4.1161,4.2015,11060572
2004-11-10,4.2506,4.2967,4.1425,4.1806,10595248
2004-11-11,4.2122,4.5763,4.1733,4.5581,14915149
2004-11-12,4.6132,4.727,4.4182,4.5328,16660766
2004-11-15,4.4891,4.6901,4.4518,4.6042,11837507
2004-11-16,4.4207,4.4698,4.2546,4.2973,20819620
2004-11-17,4.2104,4.4206,4.2089,4.2961,18046971
2004-11-18,4.2339,4.3439,4.1275,4.1726,16551127
2004-11-19,4.2114,4.2333,4.1472,4.2189,8739064
2004-11-22,4.2001,4.2214,4.0174,4.1118,12309957
2004-11-23,4.1819,4.2545,4.1467,4.1721,12270684
2004-11-24,4.3544,4.4134,4.2964,4.3524,15211275
2004-11-26,4.3783,4.4837,4.3663,4.4677,6449147
2004-11-29,4.4919,4.5564,4.4209,4.5091,10615839
2004-11-30,4.5006,4.5576,4.4891,4.5322,7708659
2004-12-01,4.5352,4.5452,4.4717,4.4819,7830660
2004-12-02,4.4804,4.5205,4.4468,4.468,6235174
2004-12-03,4.4829,4.5093,4.4232,4.4929,5842696
2004-12-06,4.4612,4.5003,4.3838,4.3905,6224077
2004-12-07,4.3833,4.3883,4.2476,4.2695,6838301
2004-12-08,4.2481,4.3255,4.2023,4.2334,7345800
2004-12-09,4.2401,4.321,4.1958,4.3193,7617191
2004-12-10,4.3193,4.3554,4.266,4.275,4296994
2004-12-13,4.2879,4.3131,4.2202,4.2451,4795746
2004-12-14,4.2587,4.4535,4.2239,4.4503,11035641
2004-12-15,4.4328,4.5001,4.3997,4.4774,11487556
2004-12-16,4.4037,4.4951,4.382,4.395,8532689
2004-12-17,4.4082,4.4954,4.397,4.4849,7377216
2004-12-20,4.5309,4.6936,4.5294,4.6079,9787802
2004-12-21,4.6366,4.6792,4.5676,4.5763,5491345
2004-12-22,4.58,4.6535,4.5579,4.6398,3889411
2004-12-23,4.6685,4.6971,4.6324,4.6797,3597319
2004-12-27,4.7108,4.8141,4.7095,4.7795,6075095
2004-12-28,4.7845,4.8204,4.7571,4.8007,4126097
2004-12-29,4.7763,4.8196,4.7763,4.8042,2665737
2004-12-30,4.806,4.937,4.7781,4.9213,5872764
2004-12-31,4.9619,4.9781,4.7958,4.8015,7632215
2005-01-03,4.9163,5.0717,4.8679,5.0485,15772045
2005-01-04,5.0141,5.0539,4.8186,4.844,13690708
2005-01-05,4.8179,4.9038,4.7875,4.8194,8197443
2005-01-06,4.8628,4.879,4.6752,4.6959,10337272
2005-01-07,4.748,4.8379,4.7017,4.8279,9615774
2005-01-10,4.8441,4.9337,4.7776,4.858,7505837
2005-01-11,4.8659,4.924,4.8111,4.8201,6925826
2005-01-12,4.8398,4.8797,4.7445,4.866,8316824
2005-01-13,4.8659,4.916,4.8328,4.8647,6817396
2005-01-14,4.8814,4.9812,4.8348,4.9803,9595209
2005-01-18,5.0032,5.1061,4.9477,5.0782,13128259
2005-01-19,5.0966,5.113,4.8991,4.9138,11172745
2005-01-20,4.7942,4.8876,4.7818,4.8296,8960406
2005-01-21,4.845,4.8654,4.6851,4.6891,9247269
2005-01-24,4.6994,4.7154,4.4909,4.5009,13958893
2005-01-25,4.5377,4.5387,4.3905,4.4112,10615646
2005-01-26,4.4647,4.7173,4.4617,4.713,12276963
2005-01-27,4.6969,4.7036,4.6125,4.6842,6597574
2005-01-28,4.7324,4.849,4.6408,4.7404,12151068
2005-01-31,4.8283,4.8903,4.7748,4.8719,9551017
2005-02-01,4.8411,4.8979,4.7477,4.7793,18691845
2005-02-02,5.3705,5.3994,5.0722,5.1295,32705364
2005-02-03,5.127,5.3141,5.1257,5.2515,12944017
2005-02-04,5.1421,5.174,5.0458,5.0896,14749872
2005-02-07,5.112,5.1404,4.8692,4.8822,12903601
2005-02-08,4.9054,4.9816,4.8448,4.9472,11434805
2005-02-09,5,5.0208,4.7185,4.7713,17223894
2005-02-10,4.7811,4.787,4.6137,4.6817,18893995
2005-02-11,4.6488,4.7897,4.6341,4.6672,13058100
2005-02-14,4.5549,4.8086,4.5078,4.8064,38383322
2005-02-15,4.8218,4.977,4.8087,4.8622,25728642
2005-02-16,4.849,4.9643,4.839,4.9414,16541074
2005-02-17,4.9399,4.9748,4.9016,4.9287,10368814
2005-02-18,4.938,4.9522,4.8979,4.93,8460166
2005-02-22,4.8981,4.9536,4.7417,4.7661,13430654
2005-02-23,4.8141,4.8435,4.6986,4.8303,15564579
2005-02-24,4.5526,4.7282,4.5384,4.7043,25707858
2005-02-25,4.7165,4.73,4.6201,4.6291,9931994
2005-02-28,4.6324,4.7288,4.6287,4.682,7785337
2005-03-01,4.7142,4.7257,4.6172,4.6338,9385322
2005-03-02,4.6311,4.6739,4.5915,4.6119,7289609
2005-03-03,4.6356,4.676,4.5903,4.6574,7574338
2005-03-04,4.6498,4.6635,4.6092,4.6299,6741819
2005-03-07,4.6702,4.722,4.658,4.7023,8646109
2005-03-08,4.7095,4.7282,4.6067,4.6124,8005431
2005-03-09,4.5877,4.5987,4.4869,4.5165,11309912
2005-03-10,4.5081,4.5128,4.4181,4.4824,10908824
2005-03-11,4.4938,4.5066,4.4119,4.4281,7989712
2005-03-14,4.4413,4.443,4.2978,4.3581,11083424
2005-03-15,4.3659,4.4829,4.3387,4.4483,10375524
2005-03-16,4.4007,4.4483,4.3586,4.3733,7078723
2005-03-17,4.4114,4.4739,4.3783,4.4652,8221330
2005-03-18,4.4533,4.4929,4.4408,4.4839,7117930
2005-03-21,4.4667,4.5369,4.4144,4.5048,7447940
2005-03-22,4.5124,4.5313,4.4294,4.4481,5604937
2005-03-23,4.4323,4.4889,4.4323,4.4575,4829569
2005-03-24,4.5003,4.5043,4.463,4.4642,3709168
2005-03-28,4.5248,4.6025,4.5066,4.5183,8696415
2005-03-29,4.5091,4.5646,4.4348,4.4722,6443827
2005-03-30,4.4988,4.5191,4.4729,4.4941,6210676
2005-03-31,4.4318,4.5175,4.4241,4.4956,6736356
2005-04-01,4.5193,4.5564,4.4827,4.4839,6166308
2005-04-04,4.4818,4.6154,4.479,4.6147,8038228
2005-04-05,4.6795,4.7385,4.6715,4.6964,8700652
2005-04-06,4.6993,4.7232,4.6717,4.7125,5253171
2005-04-07,4.7016,4.847,4.6981,4.8256,9646627
2005-04-08,4.8238,4.859,4.7681,4.783,5092089
2005-04-11,4.8089,4.8515,4.7897,4.8124,5385193
2005-04-12,4.8067,4.8421,4.7174,4.8305,7285956
2005-04-13,4.8183,4.8395,4.7252,4.8049,6524481
2005-04-14,4.8067,4.8406,4.7345,4.7681,6125340
2005-04-15,4.7344,4.7404,4.5989,4.6074,11524530
2005-04-18,4.6064,4.6792,4.5698,4.6565,6520462
2005-04-19,4.7153,4.7817,4.6829,4.7668,8460107
2005-04-20,4.9457,4.9935,4.8792,4.9337,15385991
2005-04-21,4.9915,5.1055,4.9641,5.0861,17919273
2005-04-22,5.5414,5.5788,5.3362,5.3748,33049546
2005-04-25,5.4218,5.5971,5.4173,5.567,19741922
2005-04-26,5.4846,5.5289,5.4365,5.448,17193588
2005-04-27,5.429,5.5002,5.3979,5.4736,10246061
2005-04-28,5.4681,5.5309,5.4221,5.4654,8642968
2005-04-29,5.5331,5.5351,5.4248,5.4791,9130654
2005-05-02,5.5302,5.5713,5.4844,5.5362,9723149
2005-05-03,5.5252,5.6821,5.512,5.6333,17703647
2005-05-04,5.6592,5.7252,5.6534,5.6908,12102353
2005-05-05,5.6938,5.6938,5.6256,5.653,7476497
2005-05-06,5.6884,5.7095,5.6403,5.6789,6735923
2005-05-09,5.6784,5.6909,5.6145,5.6291,5509032
2005-05-10,5.6099,5.6734,5.5967,5.6734,6315043
2005-05-11,5.7025,5.7775,5.6766,5.7603,11424018
2005-05-12,5.7459,5.7837,5.6833,5.6963,8906893
2005-05-13,5.7078,5.7554,5.6615,5.7093,7380882
2005-05-16,5.7202,5.7685,5.6925,5.7543,5654243
2005-05-17,5.7416,5.8141,5.7331,5.8061,7769002
2005-05-18,5.8181,5.9765,5.8158,5.9563,12253195
2005-05-19,5.9857,6.0064,5.9341,5.9568,9670182
2005-05-20,6.0016,6.0188,5.9685,6.0173,8132314
2005-05-23,6.0574,6.428,6.0447,6.362,21287516
2005-05-24,6.3969,6.6108,6.3134,6.3757,28907788
2005-05-25,6.2943,6.4997,6.242,6.4955,17971939
2005-05-26,6.4993,6.569,6.433,6.4555,13482437
2005-05-27,6.4868,6.626,6.4567,6.6248,12125564
2005-05-31,6.7102,6.9336,6.7087,6.9055,22171453
2005-06-01,7.0494,7.2945,7.0237,7.1535,35037330
2005-06-02,7.1939,7.217,7.088,7.1702,17890879
2005-06-03,7.1426,7.205,6.9089,6.9799,18720834
2005-06-06,7.0322,7.3159,7.019,7.2459,22424671
2005-06-07,7.4093,7.4613,7.23,7.3002,24210708
2005-06-08,7.2935,7.302,6.9236,6.9625,25655805
2005-06-09,7.091,7.1851,6.9874,7.1306,16365794
2005-06-10,7.1478,7.1547,6.9739,7.0357,12638209
2005-06-13,6.9689,7.0778,6.8867,7.0419,12746385
2005-06-14,6.9383,7.0043,6.9174,6.9323,10065734
2005-06-15,6.8489,6.9062,6.6603,6.8439,20785873
2005-06-16,6.8305,6.9311,6.8009,6.9097,12410203
2005-06-17,6.9485,6.9809,6.8713,6.9809,10395568
2005-06-20,6.8761,7.1645,6.7675,7.1403,20942422
2005-06-21,7.1744,7.23,7.0972,7.1687,15063666
